제목,본문,날짜,링크
"외교부 ""내년 이른 시기 李 대통령 방중 추진""…통일부 ""대북제재 완화 협력""","조현 외교부 장관이 ""내년 이른 시기에 이재명 대통령의 국빈 방중을 추진하겠다""고 밝혔다. 정동영 통일부 장관은 남북관계 개선을 위해 대북제재의 완화 필요성을 강조하며 ""북한을 역지사지해야 한다""고 강조했다.  조 장관은 19일 서울 종로구 외교부 청사에서 열린 이재명 대통령에 대한 외교부·통일부 등의 업무보고에서 이같이 보고했다.  지난 10월 경주 아시아태평양경제협력체(APEC) 정상회의를 계기로 열린 이 대통령과 시진핑 중국 국가주석의 정상회담에서 시 주석은 이 대통령에 중국 방문을 요청했다. 이 대통령의 방중은 답방 형식이 될 것으로 보인다.  아울러 조 장관은 ""내년에도 적시에 한미 정상회담을 갖고 양국 정상 간의 합의사항 이행 성과를 확인할 수 있도록 하겠다""며 ""특히 핵추진잠수함, 원자력 협력, 조선분야에서 실질적 진전을 만들어 나가겠다""고 했다.  이어 ""일본과의 셔틀외교도 지속하겠다""라며 ""한미일 협력을 지속해 나가면서 한중일 협력을 촉진하겠다""고 강조했다.  조 장관은 ""러시아와도 필요한 소통을 계속하겠다""며 ""본격적인 외교 다변화 차원에서 주요 거점지역 외교에도 앞장서겠다. 내년도 정상외교 일정을 대폭 증대하고, 내실 있는 성과를 거두도록 노력하겠다""고 했다.  조 장관은 이와 함께 ""포괄적·점진적 환태평양경제동반자협정(CPTPP)가입을 추진하고, 한일 경제협력의 파트너십 구축을 추진하겠다""고 밝혔다.  이어진 통일부 업무보고에서 정동영 통일부 장관은 ""북한의 적대적 두 국가로의 관계 고착화를 방지하기 위해 적대를 평화로 바꾸는 패러다임의 전환을 집중할 것""이라고 밝혔다.  이어 ""만 7년간 지속된 남북관계 단절의 벽에 이재명 대통령이 절절한 심정으로 표현한 '바늘구멍 뚫기'를 위한 노력에 집중할 것""이라며 ""선제적이고 실질적인 평화를 만들기 조치를 과감하게 추진할 것""이라고 강조했다.  정 장관은 대북제재의 완화를 위한 협력을 추진하겠다고 밝히며 ""현실적으로 대북제재의 실효성은 상실했다""며 ""북한은 대북제재를 가장 적대적인 조치로 생각한다. 북한에게 자존심은 목숨보다 중요하다고 한다""고 말했다. 그러면서 ""이를 절대 받아들일 수 없다는 북한의 입장을 역지사지해야 한다""고 했다.  이와 함께 정 장관은 ""북미·남북 대화의 재개와 평화공존의 제도화를 위해 한미공조와 주변국 협력을 통한 북미대화 재개를 추동해야 한다""며 ""우리 정부에서는 '한반도 평화 특사'를 임명하고, 미국의 대북특별대표 지명이 필요하다고 본다""고 강조했다.  한편 정 장관은 국방부의 국방연구원, 외교부의 국립외교원을 거론하며 통일연구원의 통일부 이전을 요구했다. 정 장관은 ""외교부는 싱크탱크인 국립외교원이 있는데 통일부는 없다""며 ""국무총리실 산하 경제·인문사회연구회에 있는 통일연구원을 통일부로 이관하도록 대통령이 선물을 주십사하는 부탁을 드린다""고 말했다.  이재명 대통령은 ""통일연구원의 소속을 바꾸는 것에 예산이 들어가거나 문제가 있느냐""고 물었다. 이에 정 장관은 ""국무총리만 동의하면 된다""고 답했다.  그러자 김민석 국무총리는 ""동의하고픈 마음이 있다. 이한주 경제·인문사회연구회 이사장과 논의하겠다""고 말했다. 이 대통령은 ""일리가 있다. 검토해달라""고 당부했다.",2025.12.19. 오전 10:59,https://n.news.naver.com/mnews/article/008/0005294236
"두나무, 청년지원 프로그램 가동...100명에 500만원 상당 BTC 지급","디지털자산 거래소 업비트를 운영하는 두나무는 국민 응원 프로젝트 '업비트 치얼업(Cheer up)'을 시작했다고 19일 밝혔다.  이번 프로젝트는 학업, 진로, 경제활동 등 새로운 출발선에 선 국민들을 지원하는 시리즈 캠페인이다. 올해 초 진행한 '미래세대 응원 캠페인'의 연장선으로 지원 대상을 전 세대로 확장했다.  첫 번째 캠페인인 '업비트 응원 장학금'은 미래 준비 과정에서 경제적 부담을 겪는 청년층을 돕기 위한 프로그램이다. 100명을 선발해 1인당 500만원 상당의 비트코인(BTC)을 장학금으로 지원한다. 학자금, 자격증 준비, 직무 교육 등 청년들이 미래 가능성을 확장하고 진로를 찾아가는 데 필요한 비용을 지원하기 위한 취지다.  신청 대상은 국내 대학(원) 재·휴학생, 예비 대학생 등이다. 내년 1월22일 오후 5시까지 본인이나 직계 가족이 중복 신청할 수 있다. 업비트에서 고객확인(KYC)을 완료한 뒤 장학금 신청 페이지에서 '참여하기' 버튼을 클릭하면 된다.  두나무는 장학금 지원 프로그램 이후에도 전 세대를 대상으로 하는 응원 프로그램을 순차적으로 확대해 나갈 계획이다.  오경석 두나무 대표는 ""새해를 맞아 많은 분들의 학업, 진로, 경제적 고민이 조금이라도 가벼워지기를 바라는 마음에서 이번 프로젝트를 마련했다""며 ""업비트가 여러분의 일상과 미래에 실질적인 도움이 될 수 있도록 앞으로도 사회적 역할을 꾸준히 고민해 나가겠다""고 말했다.",2025.12.19. 오전 10:59,https://n.news.naver.com/mnews/article/008/0005294235
"정청래 ""다음달 최고위원 보궐선거 직후 ' 1인1표제' 재추진""","정청래 더불어민주당 대표가 앞서 도입을 추진했다가 당내 투표 부결로 좌초됐던 대의원·권리당원 1인1표제를 다음 달 재추진하겠다고 밝혔다.  정 대표는 19일 서울 여의도 국회 본관에서 열린 당 최고위원회의에서 ""최고위원 보궐선거(내년 1월11일) 직후 다시 한번 전 당원 뜻을 물어 1인1표 제도를 재추진하겠다""고 밝혔다.  그는 ""1인1표 제도는 (중앙위원회 표결 결과) 투표수 부족으로 무산됐다""며 ""무산 직후 저는 당원들에게 다시 길을 묻겠다고 말씀드렸다""고 했다.  이어 ""마침 최고위원 보궐선거로 다시 공론화의 장이 펼쳐졌으니 1인1표에 대한 활발한 토론이 벌어지길 기대한다""고 했다.  1인1표제를 담은 당헌 개정안은 지난 5일 당 중앙위원회 표결에 부쳐졌으나 가결 기준인 재적 중앙위원 과반을 충족하지 못하면서 부결됐다.  1인 1표제는 정 대표가 당 대표 선거에 출마하면서 내건 핵심 공약이다. 권리당원보다 20배 정도 높게 쳐주던 대의원의 표 가치를 권리당원과 동일하게 조정하는 내용이다.",2025.12.19. 오전 10:57,https://n.news.naver.com/mnews/article/008/0005294234
"정청래 ""다음달 최고위원 보궐선거 직후 ' 1인1표제' 재추진""","정청래 더불어민주당 대표가 앞서 도입을 추진했다가 당내 투표 부결로 좌초됐던 대의원·권리당원 1인1표제를 다음 달 재추진하겠다고 밝혔다.  정 대표는 19일 서울 여의도 국회 본관에서 열린 당 최고위원회의에서 ""최고위원 보궐선거(내년 1월11일) 직후 다시 한번 전 당원 뜻을 물어 1인1표 제도를 재추진하겠다""고 밝혔다.  그는 ""1인1표 제도는 (중앙위원회 표결 결과) 투표수 부족으로 무산됐다""며 ""무산 직후 저는 당원들에게 다시 길을 묻겠다고 말씀드렸다""고 했다.  이어 ""마침 최고위원 보궐선거로 다시 공론화의 장이 펼쳐졌으니 1인1표에 대한 활발한 토론이 벌어지길 기대한다""고 했다.  1인1표제를 담은 당헌 개정안은 지난 5일 당 중앙위원회 표결에 부쳐졌으나 가결 기준인 재적 중앙위원 과반을 충족하지 못하면서 부결됐다.  1인 1표제는 정 대표가 당 대표 선거에 출마하면서 내건 핵심 공약이다. 권리당원보다 20배 정도 높게 쳐주던 대의원의 표 가치를 권리당원과 동일하게 조정하는 내용이다.",2025.12.19. 오전 10:57,https://n.news.naver.com/mnews/article/008/0005294234
"이재명 대통령 ""남북 적대 완화 최선 다해야…그 역할은 통일부가""","이재명 대통령이 ""인내심을 가지고 선제적이고 주도적으로 남북 간 적대가 완화되게 하고 신뢰가 조금이라도 싹틀 수 있도록 최선의 노력을 다해야 한다""며 ""그 역할은 통일부가 해야 할 일이라고 생각이 된다""고 밝혔다.  이 대통령은 19일 서울 종로구 정부서울청사에서 열린 외교부·통일부의 업무보고에서 ""쉬운 일이 아니라는 것은 분명하다. 그렇다고 포기할 일이 아니라는 것도 분명하다""며 이같이 말했다.  이 대통령은 ""요새 남북 관계를 들여다보면 진짜 원수가 된 것 같다는 느낌이 든다""며 ""과거에는 (남북이) 원수인 척 한 것 같은데 요즘은 진짜 원수가 된 듯 하다""고 밝혔다.  이어 ""1950년 (6·25) 전쟁 이후 북한이 전 군사분계선에 걸쳐 3중 철책을 치고 다리와 도로를 끊고 옹벽을 쌓은 것은 수십년만에 처음이라는 것""이라며 ""북한은 '혹시 남한이 북침하지 않을까'라고 걱정해 3중 철책을 치고 '탱크라도 넘어오지 않을까' 해서 평원 지역에 벽을 쌓고 다리와 도로를 끊는다는 것""이라고 했다.  이 대통령은 ""(북측이) 이제 '적대적 두 국가 하자' '우리는 남이다' '남 중에서도 철천지원수인 남'이라고 주장하지 않느냐""며 ""안타깝게도 현실은 이렇게 됐다. 정략적인 욕망 때문에 이렇게 된 듯 하다""고 밝혔다. 그러면서 ""제자리를 찾아야 하는데 쉽지 않다""며 ""바늘구멍을 뚫는 것처럼 남북 간에 소통·대화·협력하고 공존·공명의 길을 가야하는데 지금은 바늘구멍 하나도 여지가 없다""고 했다.  이 대통령은 ""북측의 전략일 수도 있다""며 ""접촉 자체를 원천적으로 거부하는 그런 상황을 우리 입장에서는 인내심을 갖고 개선해야 할 것""이라고 밝혔다. 이어 ""쉽지 않은 게 분명하다. 일종의 업보라고 할 수도 있겠다""며 ""혹시 이게 (이전 정부의) 전략이었는지 혹시 모르겠지만 전략이었다면 그 전략도 바꿔야 한다""고 했다.  외교가 안팎에선 이재명 정부 대북정책의 주도권을 놓고 외교부-통일부 간 파열음이 발생했다는 목소리가 나왔다. 앞서 정동영 통일부 장관은 지난 10일 기자간담회에서 ""한반도 정책이나 남북 관계는 주권의 영역이고 동맹국과 협의의 주체는 통일부""라고 밝혔다. 임동원·정세현·이재정·조명균 전 통일부 장관 등은 지난 15일 성명문을 통해 ""한미 양국은 대북정책에 관해 긴밀히 협의해야 한다""면서도 ""과거 한미 '워킹그룹' 방식으로 이를 진행하는 것은 바람직하지 않다""고 했다.  이 대통령은 또 ""국제 경제 질서조차도 외교에 매우 많이 의존하는 것 같다""며 ""외교가 결국은 '경제 루트'를 확장하는데 큰 역할한다고 본다""고 밝혔다.  이어 ""외교부가 잘 준비하는 것 같은데 재외공관이 문화·경제 영토 확장에 교두보 역할을 해줘야겠다""며 ""과거처럼 형식적 업무수행이 아니고 적극적이고 능동적인 업무수행으로 '대한민국의 영토를 확장한다' '대한민국의 운명을 우리가 어깨에 짊어지고 있다'고 생각해달라""고 했다.",2025.12.19. 오전 10:56,https://n.news.naver.com/mnews/article/008/0005294233
"금호건설, '평택-시흥 고속도로 확장 민투사업' 우협 대상자 선정","금호건설은 국토교통부가 추진하는 '평택-시흥 고속도로 확장 민간투자사업'에서 키움투자자산운용 컨소시엄의 대표 건설사로 참여해 우선협상대상자로 선정됐다.  19일 금호건설에 따르면 이번 사업은 정부가 도입한 '개량운영형 민간투자사업' 제도의 첫 적용 사례다. 개량운영형 민간투자사업은 기존 사회기반시설(SOC)을 민간사업자가 개량·증설 후 해당 구간을 포함한 전체 시설의 운영을 통해 투자비를 회수하는 사업이다.  금호건설은 본 사업의 최초 제안사로 민자도로 개발과 운영 분야에서 축적해 온 사업 기획 역량과 시공 경험을 바탕으로 컨소시엄 내에서 핵심적인 역할을 수행할 예정이다. 총 사업비는 6900억원 규모로 금호건설은 대표 건설사로 참여한다.  이번 확장 사업은 2013년 개통 이후 상습적인 차량 정체를 겪고 있는 기존 평택-시흥 고속도로를 대상으로 진행된다. 완전 신규 노선 건설이 아닌 기존 운영 노선을 활용하는 방식으로, 신규 토지 보상과 환경 부담을 최소화하면서도 교통 효율을 높일 수 있는 고효율 인프라 개선 모델로 평가받는다.  현재 왕복 4차로로 운영 중인 평택-시흥 고속도로는 이번 사업을 통해 6~8차로로 확장된다. 서평택JCT(분기점)에서 마도JCT까지는 6차로로, 마도JCT에서 남안산JCT까지는 8차로로 각각 확장되며 총공사 기간은 60개월이 소요될 예정이다. 확장이 완료되면 수도권 서남부권 주요 교통축의 병목 현상이 완화되고, 인천항·평택당진항 등 서남부권 산업·물류 수요 증가에도 선제적으로 대응할 수 있을 것으로 기대된다. 특히 기존 노선에서 축적된 교통량 데이터를 바탕으로 수요 예측의 불확실성을 낮출 수 있어 안정적인 사업 구조를 갖춘 것이 특징이다.  개통 이후에는 본 사업을 수행하는 민간사업자가 기존 노선과 확장 구간을 통합해 27년간 관리·운영하는 개량운영형 민간투자사업으로 추진될 계획이다. 정부가 민자도로 정책을 신설 위주에서 개량·운영형으로 다변화하고, 노후·혼잡 인프라 개선에 민간 투자를 적극적으로 활용하겠다는 방침을 밝힌 가운데, 이번 사업은 앞으로 개량형 민자사업 확대를 가늠할 기준 모델이 될 것으로 예상된다. 금호건설 관계자는 ""평택-시흥 고속도로 확장사업은 국내 1호 개량운영형 민자도로 사업이라는 점에서 상징성이 큰 프로젝트""라며 ""이번 사업을 성공적으로 추진해 개량운영형 민자사업 모델의 안착을 선도하고 유사 사업 확대에 기여하겠다""고 말했다.",2025.12.19. 오전 10:54,https://n.news.naver.com/mnews/article/008/0005294232
"곽희필 ABL생명 대표 ""FC채널 4000명 목표…TOP4 도약""","우리금융그룹 계열 ABL생명은 전속 설계사 조직(FC채널) 확대를 위한 조직 혁신에 본격 착수했다.  ABL생명은 지난 18일 경기도 용인 소재 연수원에서 FC채널 조직 혁신 프로그램인 'Great Growth(위대한 성장)' 설명회를 열고, FC채널 중장기 비전과 핵심 추진 전략을 공유했다. FC채널은 전속 설계사 조직을 운영·관리하는 ABL생명의 주력 영업채널이다.  곽희필 ABL생명 대표이사는 이날 설명회에서 ""FC채널은 ABL생명의 미래 경쟁력을 제고하는 핵심 성장동력""이라며 ""교육과 보상, 커리어 전반에 걸친 제도 혁신을 통해 현장이 체감할 수 있는 변화와 성과를 만들어가겠다""고 말했다. 이어 ""FC채널이 업계 TOP4 수준으로 도약할 수 있도록 회사 차원의 전폭적인 지원을 아끼지 않겠다""고 강조했다.  이번 설명회는 FC채널 조직 성장을 위한 수수료 체계 개편과 영업 교육 시스템 개선, 향후 경영 방향을 공유하기 위해 마련됐다. 행사에는 곽 대표를 비롯해 영업·재무 부문 임원과 FC채널 지역단장, 지점장, 팀매니저, 육성매니저 등 총 317명이 참석했다.  ABL생명은 FC채널 비전으로 'Great Growth'를 공식 선포하고, 2027년까지 FC채널 재적 인원 4000명 달성을 핵심 목표로 제시했다. 이를 통해 전속채널 기준 업계 TOP4 수준으로 도약하겠다는 구상이다.  이를 위해 △업계 최고 수준의 수수료 경쟁력 확보 △팀매니저에 대한 차별화된 보상과 커리어 패스 구축 △신인 FC를 위한 단계별·밀착형 교육 지원 강화 등을 중점 추진 전략으로 내세웠다.  행사 말미에는 참석자들이 회사와 개인의 비전을 직접 기록한 미니 비전 보드를 제작하며 향후 조직 성장에 대한 공감대를 다졌다.",2025.12.19. 오전 10:48,https://n.news.naver.com/mnews/article/008/0005294231
"'1세대 배우' 윤석화, 뇌종양으로 별세…향년 69세","1세대 배우 윤석화가 세상을 떠났다.  19일 스타뉴스에 따르면 뇌종양으로 투병해온 윤석화는 이날 오전 9시 50분쯤 서울 신촌세브란스 병원에서 가족이 지켜보는 가운데 세상을 떠났다. 향년 69세.  앞서 이날 오전 한국연극배우협회는 윤석화가 지난 18일 세상을 떠났다고 밝혔다가 뒤늦게 사실이 아니라고 바로 잡았었다.  협회 측은 ""현재 가족들 보살핌 속에 호흡을 유지하고 있는 것으로 최종 확인됐다""며 ""별세 소식은 확인 과정에서 혼선으로 발생한 것""이라고 사과했다.  그러나 결국 안타까운 비보가 다시 전해졌다.  1956년 서울에서 태어난 윤석화는 한국 연극계를 대표하는 1세대 연극 스타로 1975년 연극 '꿀맛'으로 데뷔했다. 이후 연극 '신의 아그네스' '햄릿' '딸에게 보내는 편지' '햄릿' 등에 출연하며 인기를 끌었다. 연극 제작과 연출에도 관심을 두고 활발하게 활동해 2022년에는 서울 대학로에 소극장 '정미소'를 개관하기도 했다.",2025.12.19. 오전 10:47,https://n.news.naver.com/mnews/article/008/0005294230
"용산구, 남영동 4-2구역 도시정비형 재개발 수정 가결","서울 용산구는 제19차 서울시 도시계획위원회 심의에서 '남영동 4-2구역(남영동 31-1번지 일대) 도시정비형 재개발사업 정비구역 지정 및 정비계획 결정(안)'이 수정 가결됐다고 19일 밝혔다.  남영동 일대는 숙대입구역(4호선)과 남영역(1호선) 역세권으로 한강대로와 인접해 있다. 사업체와 종사자 수가 지속적으로 증가하고 있는 반면 거주 인구는 급격히 감소하고 있어 도심 공동화가 심화되고 있는 상황이다.  남영동 4-2구역 재개발사업은 주거·상업·업무 기능을 복합적으로 도입하고 지역 특화된 보행일상권을 구축해 고밀 복합공간을 조성하는 프로젝트다. 이를 위해 정비구역 지정과 정비계획(안)을 마련하고 도시계획위원회 심의를 거쳤다.  재개발사업은 '2030 서울시 도시환경정비기본계획'에 따라 정비 가능 구역으로 선정돼 지난해 1월 주민 제안으로 정비계획 입안 절차가 시작됐다. 용산구는 지난 6월 5일부터 7월 7일까지 주민 열람공고를 진행하고 9월 22일에는 주민설명회를 개최했다.  사업 대상지는 용산 광역중심 내 남영동 업무지구 특별계획 구역에 위치한다. 용도지역을 제2종 일반주거지역에서 일반상업지역으로 상향 조정한다. 정비계획(안)은 최고 31층, 4개 동, 연면적 9만 2776.79㎡로 공동주택 284세대(임대 22세대 포함)와 업무시설, 판매시설 등을 포함한다.  박희영 용산구청장은 ""남영동 업무지구 한강대로 동측 개발의 신호탄이 될 이번 사업은 지역의 발전에 중요한 전환점을 마련할 것""이라며, ""업무, 상업, 주거, 공공시설 등이 집적·복합된 공간을 제공함으로써 주민들의 생활 편익을 크게 향상시킬 수 있을 것""이라고 말했다.",2025.12.19. 오전 10:43,https://n.news.naver.com/mnews/article/008/0005294229
"정청래 ""대법원, 예규로 뒷북 꼼수…내란재판부법 계획대로 처리""","정청래 더불어민주당 대표가 대법원이 내란·외환죄 전담재판부 설치 예규를 제정하겠다고 밝힌 데 대해 ""시행령보다 한참 낮은 단계인 예규로 국회 입법을 막겠다는 꼼수에 속을 국민은 없다""고 비판했다. 그는 내란·외환전담재판부 설치 특별법을 당초 계획대로 23일 본회의에 상정해 처리하겠다고 밝혔다.  정 대표는 19일 서울 여의도 국회 본관에서 열린 최고위원회의에서 ""조희대 사법부스럽다는 생각이 든다. 진작에 (예규 제정을) 하지 그랬느냐""며 이같이 말했다.  대법원은 지난 18일 대법관회의를 거쳐 내란·외환 사건을 전담해 심리할 '국가적 중요 사건에 대한 전담재판부 설치 및 심리절차에 관한 예규'를 제정하기로 했다. 재판 공정성을 담보하기 위해 무작위 배당을 하되 대상 사건을 배당받은 재판부를 전담재판부로 지정하는 게 골자다. 대법원은 다른 판사가 재판부를 추천해 대법원장이 지정토록 한 민주당 법안에 대해 위헌 소지가 있다고 보고 있다.  정 대표는 ""민주당에서 내란·외환전담재판부 설치 특별법을 당론으로 추진하겠다고 발표하니 대법원이 헐레벌떡 자체 안이라고 예규를 내놨다""며 ""지금까지는 내란 청산에 아무런 의지를 보이지 않고 훼방만 하다가 뒤늦게 시늉만 하는 조희대 사법부의 행태는 국민 기만, 국민 우롱에 지나지 않는다. 인제 와서 예규 소동을 벌이는가""라고 했다.  이어 ""조희대 사법부와 지귀연 재판부는 12·3 내란·외환 사건 심리를 의도적으로 침대 축구 경기를 하듯 질질 끌었다. 그때 조희대 대법원장이 경고하거나 조치했어야지 이제 와서 뭐 하는 짓인가""라며 ""입법부가 나서기 전에 사법부에서 진작 내란전담재판부를 설치했더라면 지난 1년간 허송세월에 국민이 분통 터지는 일도 없었을 것""이라고 말했다.  정 대표는 특별법 처리도 변함없이 추진하겠다고 강조했다. 그는 ""오히려 내란·외환 재판부 설치 특별법 제정이 왜 필요한지를 더 극명하게 증명하는 사법부의 현주소""라며 ""8·15 해방 이후 8월 16일부터 독립운동하는 8·16 독립운동가처럼 뒷북치는 꼼수 조치를 하겠다는 건데 누가 당신들의 진정성을 믿겠는가""라고 말했다.  아울러 ""대법원 예규는 예규일 뿐이고 언제든 변경 가능하다. 예규는 바람이 불면 꺼지는 촛불과도 같다""며 ""조 원장이 기분 내키면 예규를 마음대로 만들듯이 변심하면 언제든 없앨 수 있는 불안정한 것""이라고 했다. 그러면서 ""민주당은 내란·외환 전담재판부 설치 특별법과 사법개혁 안은 당초 계획대로 추진하고 차질 없이 처리·통과시킬 것""이라고 덧붙였다.  민주당은 내란·외환전담재판부 설치 특별법을 오는 23일 본회의에 상정, 야당이 신청한 무제한 토론 이후 성탄 전야인 24일에 처리하겠다는 방침을 밝혀왔다.",2025.12.19. 오전 10:42,https://n.news.naver.com/mnews/article/008/0005294228
"김종철 초대 방미통위원장 ""청소년 SNS 규제, 종합적으로 살펴 대응""","김종철 신임 방송미디어통신위원회 위원장이 청소년 SNS(소셜미디어) 규제와 관련해, 권리 보호와 피해 방지를 균형 있게 추진하겠다고 19일 밝혔다. 그는 전날 이재명 대통령의 임명 재가를 받고 공식 업무에 돌입했다.  김 위원장은 이날 오전 출근길에 기자들과 만나 ""정권을 실현하는 공정한 질서 조성자로서의 역할을 순국선열께 밝히고 왔다""며 ""그 각오로 열심히 하겠다. 하지만 (일이 산적해 있어) 두렵다""고 말했다.  그는 이어 ""그동안 많은 법령 개정 사업들이 있었고 이루어져 왔기 때문에 위원회가 구성되면 그 안건들을 속히 처리할 수 있도록 준비하는 데 최우선을 두겠다""고 덧붙였다.  청소년 SNS 규제와 관련해서는 ""청소년은 공모 대상자이기도 하지만 기본권의 향유자이기도 하다""며 ""권리를 보호하는 동시에 피해에 대해서는 조속한 안전장치를 마련할 수 있도록, 긍정적인 측면과 부정적인 측면을 종합적으로 살펴 균형 있게 대응하겠다""고 강조했다.",2025.12.19. 오전 10:41,https://n.news.naver.com/mnews/article/008/0005294227
"[속보]정동영 ""통일연구원, 통일부 이관 요청…이재명 대통령이 말하면 될 듯""",19일 외교부·통일부 업무보고,2025.12.19. 오전 10:39,https://n.news.naver.com/mnews/article/008/0005294226
"CGV, 소금빵맛 '맹구짱구 팝콘' 출시","CJ CGV는 '극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈' 개봉을 기념해 팝콘과 굿즈를 출시한다고 19일 밝혔다.  삼양식품과 협업해 선보이는 '맹구짱구 팝콘'은 삼양식품의 신제품 '맹구짱구' 과자를 모티브로 개발한 소금빵맛 팝콘이다. '맹구짱구'는 기존 짱구 과자에 소금빵의 버터 풍미를 더해 새롭게 선보인 제품으로, 히말라야 암염의 짭짤함과 고소함이 조화를 이루는 것이 특징이다.  CGV는 이 풍미를 팝콘에 그대로 구현했으며, 구매 시 팝콘 위에 '맹구짱구' 과자를 토핑으로 얹어 제공해 바삭한 식감을 더했다. 또한 맹구짱구 팝콘 구매 고객에게는 '대왕 띠부씰'을 랜덤으로 선착순 증정한다.  CGV는 오는 24일 개봉하는 '극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈'를 콘셉트로 제작한 굿즈도 출시한다. 이번 극장판의 주요 캐릭터인 맹구를 활용해 줄자 키링과 피규어를 선보인다. 특히, 줄자 키링은 맹구의 코에서 줄자가 나오는 유쾌한 디자인으로 소장 가치를 높였다. 피규어는 짱구·맹구·흰둥이의 포즈와 표정을 정교하게 담아 영화 관람의 추억을 소장할 수 있는 아이템으로 완성했다.  '맹구짱구 팝콘' 및 굿즈는 오는 22일부터 CGV 매점에서 만나볼 수 있으며, 자세한 내용은 CGV 모바일 앱에서 확인 가능하다.  김수경 컨세션사업팀장은 ""'극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈'의 개봉을 맞아 영화관에서만 경험할 수 있는 특별한 제품을 준비했으니 많은 관심 부탁드린다""며 ""관객들이 영화 관람과 함께 새로운 맛의 팝콘과 귀여운 캐릭터 굿즈까지 즐기며 더욱 특별한 시간을 보내길 바란다""고 말했다.",2025.12.19. 오전 10:39,https://n.news.naver.com/mnews/article/008/0005294225
"[단독]금감원, 키움·토스증권 해외투자 영업 '현장검사' 착수","증권사 해외투자 영업 실태점검에 나섰던 금융감독원이 키움증권과 토스증권에 대해 현장검사에 착수한다.  19일 금융투자업계에 따르면 금감원은 이날부터 키움증권과 토스증권에 대해 현장검사에 돌입한다. 해외투자 영업행태 관련 실태점검 이후 현장검사로 전환해 문제 소지가 있는 부분을 살펴본다는 계획이다. 이들 증권사는 해외투자 관련 거래대금 상위권을 차지하고 있다.  이찬진 금감원장은 전날 금융상황 점검회의에서 증권사 해외투자 실태점검 대상을 확대하고 문제 소지가 확인되면 즉시 현장검사로 전환한다고 예고했다. 더불어 투자자를 현혹하는 과장광고, 투자자 위험감수 능력에 맞지 않는 투자권유, 투자위험에 대한 불충분한 설명 등 위법·부당행위가 발견되면 해외주식 영업중단 등 최고 수준으로 엄정 조치하겠다고 했다.  이에 따라 현장검사로 전환하는 증권사는 더 늘어날 것으로 보인다. 금감원은 현장검사 대상 회사를 확대해 순차적으로 검사를 실시할 예정이다.  금감원은 내년에도 해외투자 관련 내부통제·리스크 관리 강화를 위한 검사를 지속적으로 실시한다는 계획이다.  앞서 금감원은 지난 3일부터 키움·토스·한국투자·NH투자증권 등 해외투자 거래 상위 증권사 6개사와 해외주식형 펀드 상위 운용사 2개사에 대해 실태점검을 실시했다. 해외투자 관련 투자자 보호와 리스크관리 적정성 등을 살펴보기 위해서다.  그동안 금감원은 해외 주식·파생상품의 과당 매매 경쟁을 유발할 수 있는 과도한 이벤트·광고는 자제해달라고 주문해왔다. 증권사들이 해외투자 관련 시장 점유율 확대를 위해 이벤트 경쟁을 벌이고 있으나 투자자 보호는 미흡하다는 측면에서다.  최근 증권사들은 해외주식 일정금액 이상을 거래하는 고객에게 현금성 리워드를 지급하거나 신규·휴면고객 대상으로 주식 매수 지원금 또는 주식 1주 지급, 수수료 전액 면제 등 이벤트를 경쟁적으로 벌여왔다. '엔비디아 5% 오르면 214% 수익', '메타가 3% 오르면 191% 수익' 등 해외주식 옵션 서비스 관련 과당 광고가 이슈가 되기도 했다.  금감원 지적 이후 증권사들은 해외투자 관련 신규 현금성 이벤트와 광고를 내년 3월까지 중단하기로 했다. 거래금액에 비례해 현금을 지급하는 이벤트는 원천금지하는 등 제도 개선도 추진한다.",2025.12.19. 오전 10:37,https://n.news.naver.com/mnews/article/008/0005294224
