제목,본문,날짜,링크
"금감원, 해외투자 과열 제동…이벤트 중단·현장검사 병행","해외 주식과 파생상품 투자 열풍 속에 증권사들의 공격적 영업 관행이 도마에 올랐다. 금융당국은 해외투자 시장의 과열과 투자자 보호 공백을 문제로 지적하며 증권사를 상대로 한 현장 검사에 곧바로 착수했다.  19일 금융감독원에 따르면 최근 개인투자자의 해외투자가 빠르게 확대되면서 해외 주식과 고위험 레버리지 상품을 중심으로 투자자 보호와 리스크 관리의 적정성을 점검할 필요성이 커졌다. 이에 금감원은 해외투자 거래 상위 증권사와 운용사를 대상으로 실태점검을 실시하고, 그 결과를 토대로 현장 검사로 전환했다.  금융당국이 강도 높은 조치에 나선 배경에는 해외투자 시장을 둘러싼 증권업계의 과당 경쟁이 있다. 실태점검 결과 증권업계 전반에서 해외투자 고객 유치와 시장점유율 확대를 위한 공격적인 영업 경쟁이 확인됐다. 올해 1~11월 주요 증권사 12곳의 해외주식 위탁매매 수수료 수익은 1조9505억원으로 역대 최고 수준을 기록했다. 해외투자와 연계된 개인 대상 환전수수료 수익도 같은 기간 4526억원으로 급증했다..  이번 조치는 금융감독원 자본시장감독국·검사국과 금융투자협회 소비자보호부가 공동으로 주도한다. 금감원은 이날 증권사를 대상으로 현장검사에 즉시 착수했고 이후 검사 대상을 확대해 순차적으로 검사를 진행할 계획이다. 아울러 협회와 업계 논의를 통해 개선 과제도 신속히 반영·추진한다.  반면 개인투자자의 손실은 확대된 것으로 나타났다. 올해 8월 말 기준 개인투자자의 해외주식 계좌 가운데 49.3%가 손실 계좌로 집계됐다. 계좌당 평균 손익은 50만원에 그쳐 전년 대비 크게 감소했다. 해외 파생상품 투자 역시 최근 수년간 시장 상황과 무관하게 대규모 손실이 지속되고 있는 것으로 조사됐다.  이 같은 구조는 증권사들의 공격적인 마케팅과 영업 관행에서 비롯된 측면이 크다는 지적이다. 점검 결과 일부 증권사는 거래금액에 비례한 현금성 리워드 지급, 신규·휴면 고객 대상 매수 지원금 제공, 위탁·환전 수수료 면제 등 각종 이벤트를 경쟁적으로 운영해 왔다. 영업점과 본점 KPI에 해외주식 시장점유율과 수수료 수익을 반영해 해외투자 영업을 독려한 사례도 다수 확인됐다.  해외투자에 수반되는 위험에 대한 안내가 충분하지 않았다는 점도 문제로 지적됐다 .환율 변동, 국가별 시차에 따른 권리 지급 지연, 과세 체계 차이 등 주요 리스크에 대한 설명이 국내 투자에 비해 미흡한 것으로 나타났다. 대부분의 증권사는 계좌 개설 시 약관을 통해서만 위험을 고지했으며, 상시적으로 투자자에게 안내하는 체계를 갖춘 곳은 제한적이었다.  금융당국은 이러한 문제를 해소하기 위해 즉각적인 제도 개선에 나선다. 거래금액 비례 현금성 리워드와 매수 지원금 등 신규 해외투자 이벤트와 광고는 이달부터 중단된다. 투자자 위험 고지 강화와 해외투자 관련 사항의 2026년도 사업계획 반영도 12월 중 추진된다. 자산운용사는 추후 검사 대상을 확대하는 과정에서 실태 점검을 할 계획이다.  과당매매를 유발할 소지가 있는 거래금액 비례 이벤트에 대해서는 제도 개선을 통해 원천 금지하는 방안이 마련되며, 관련 규제는 2026년부터 시행될 예정이다. 금감원은 ""검사 과정에서 투자자를 현혹하는 과장 광고나 불완전 판매 등 위법·부당 행위가 적발될 경우 해외주식 영업 중단 등 최고 수준의 조치를 취한다는 방침""이라고 했다.",2025.12.19. 오전 10:01,https://n.news.naver.com/mnews/article/015/0005226657
"세종 강변 스마트도시 5-1생활권 L1블록, 연말 공공분양 앞두고 관심","세종 스마트시티 5-1생활권 합강동 L1블록 공공분양이 연말 공급을 앞두고 관심을 모으고 있다. 금강과 미호강이 만나는 자연환경과 신도시 계획의 핵심축을 차지하는 입지에 스마트시티 시범도시의 첫 분양 단지라는 점이 주목 요인으로 꼽힌다.  L1블록이 속한 5-1생활권은 물길과 녹지가 생활권에 녹아드는 구조로 설계되고 있다. 금강 수변공원, 산책로, 녹지축 등이 일상 생활동선에 자연스럽게 이어지는 도시계획이 적용돼 단지 인근에서 바로 강변 산책과 야외활동을 즐길 수 있는 환경이 조성될 예정이다. 이러한 자연 접근성은 기존 세종 생활권과 차별화되는 요소로, 강변 주거지 선호도가 높은 실수요층의 관심을 받고 있다.  단지 주변으로 행복도시 BRT 노선이 연결돼 세종 도심과 정부청사, 주요 상업지구까지 이동이 편리하고, KTX 오송역·남청주IC 등 광역교통망 접근이 용이하다. 세종~대전·청주를 잇는 광역도로망에 더해 향후 외곽순환도로가 완성되면 동측 생활권의 이동성은 강화될 전망이다.  생활 인프라도 빠르게 발전하고 있다. 단지 바로 앞 초등학교와 유치원이 계획돼 있고 단지 인근에 조성될 근린상업시설을 통해 다양한 생활 편의시설이 확충될 예정이며, 기존 세종 신도시의 대형 쇼핑센터·의료기관 접근도 수월하다. 인근 합강동 복합커뮤니티센터는 도서관·체육시설·육아지원 등의 공공기능을 집약한 지역 생활 중심시설로 조성될 계획이다. 스마트시티 시범도시에 맞춰 비대면 민원·스마트 헬스케어 등 디지털 기반 서비스 도입도 검토되고 있다.  또한 남향 위주의 동 배치로 채광과 통풍을 확보하고, 실내에는 효율적인 수납 구조와 넓은 생활 동선을 적용해 실거주 만족도를 높였다. 단지 중앙에는 커뮤니티 광장과 어린이놀이터, 산책로 등이 조성되며, 실내에는 피트니스룸·작은도서관·어린이집 등 생활 밀착형 커뮤니티 시설이 들어설 예정이다.  분양 관계자는 ""행정 기능 중심에서 주거와 생활 인프라가 조화를 이루는 도시로 변화하고 있는 세종시에서, 5-1생활권 L1블록은 편리한 인프라와 강변의 여유로운 환경을 함께 누릴 수 있는 주거지로 실수요자들에게 주목받을 것으로 전망된다""고 전했다.  현재 L1블록은 2025년 4월 착공해 공사가 진행 중이다. 입주자 모집공고는 오늘(19일) 예정이고, 오는 29일 기관추천 등 특별공급을 시작으로 30~31일 일반공급 청약이 진행되며, 입주는 2028년경으로 예상된다. 공급 세대수, 분양가 등 자세한 내용은 LH청약플러스를 통해 확인할 수 있다.  한경닷컴 뉴스룸 open@hankyung.com",2025.12.19. 오전 10:01,https://n.news.naver.com/mnews/article/015/0005226656
[속보] '통일교 금품수수 의혹' 전재수 전 장관 경찰 출석,,2025.12.19. 오전 9:58,https://n.news.naver.com/mnews/article/015/0005226655
"카카오뱅크, ATM 수수료 '무조건' 면제 1년 연장","인터넷은행 카카오뱅크가 전국 모든 현금자동입출금기(ATM)의 수수료 면제 조치를 1년 연장한다고 19일 발표했다. 이에 따라 카카오뱅크 고객은 내년에도 은행, 편의점 등 전국 모든 ATM에서 입·출금과 이체 등 거래를 수수료 없이 이용할 수 있다.  국내 은행 가운데 전국 모든 ATM의 출금수수료를 조건 없이 면제하는 곳은 카카오뱅크가 유일하다. 경쟁 인터넷은행인 케이뱅크와 토스뱅크는 무료 ATM 입·출금 횟수를 월 30회로 제한하고 있다.  카카오뱅크의 ATM 수수료 면제 조치는 2017년 7월 카카오뱅크가 처음 출범한 이후 꾸준히 지속돼 왔다. 카카오뱅크에 따르면 출범 이후 지난달 말까지 ATM 수수료 면제 조치를 통해 카카오뱅크 고객이 절감한 수수료 혜택은 누적 4360억원이다.  카카오뱅크는 ATM 수수료와 더불어 중도상환수수료 면제, 금리인하요구권 적극 안내 및 수용, 체크카드 캐시백 혜택 등을 통해 포용금융을 실천하고 있다고 밝혔다. 출범 이래 올해 3분기 말까지 ATM 수수료 및 중도상환수수료 면제, 체크카드 캐시백 혜택, 금리인하요구권을 통한 이자절감액 등으로 카카오뱅크가 절감한 소비자의 비용은 1조2000억원을 넘어섰다.  카카오뱅크 관계자는 “어려운 경기 상황에서 고객의 금융 비용 부담 완화에 보탬이 되고자 ATM 수수료 면제 조치를 연장했다""며 ""앞으로도 포용금융을 지속적으로 실천할 수 있도록 노력하겠다""고 말했다.",2025.12.19. 오전 9:57,https://n.news.naver.com/mnews/article/015/0005226654
"""한정판도 주문하면 내일도착""…크림, '빠른배송' 거래량 40%↑","한정판 거래 플랫폼 크림이 익일 도착 서비스인 '빠른배송' 이용 건수가 전년 동기 대비 40% 증가하며 전체 거래량의 50%에 육박했다고 19일 밝혔다.  빠른배송은 거래 체결 이전 판매자가 발송한 상품을 크림이 먼저 검수해 물류 창고에 보관한 뒤 구매자가 결제하는 즉시 출고하는 방식으로 운영돼 오후 11시59분까지 주문하면 다음 날 상품을 받을 수 있다. 일부 지역에서는 오전 11시 이전 주문하면 상품을 당일 받아볼 수 있다. 또한 주 7일 배송을 운영해 토요일 주문 시 일요일 수령도 가능하다. 서울·수도권 일부 지역은 일요일 주문 건의 당일 도착도 지원한다.  반면 일반배송은 개인 간 거래 특성상 체결 후 판매자 발송과 검수 과정을 거쳐 물품 수령까지 통상 5~7일이 소요된다.  빠른배송 상품은 보관료와 물류비 등이 반영돼 일반배송 상품 대비 가격이 소폭 높지만, 선택 비중은 꾸준히 늘고 있다. 12월에는 아우터 실수요가 몰리며 빠른배송 비중이 60%에 육박하는 등 신속한 수령을 선호하는 경향이 더욱 뚜렷하게 나타났다고 회사 측은 설명했다.  또, 단순 수집을 넘은 '실착'과 '선물' 수요가 크게 확대된 데 따른 것으로 분석했다. 실제 카테고리별 성장세를 보면 선물 수요가 높은 '라이프' 카테고리의 빠른배송 거래량이 전년 동기 대비 178% 급증했다. 최신 유행 반영 속도가 중요한 '스트리트웨어'(62%)와 '스니커즈'(24%) 역시 큰 폭으로 성장했다.  크림 관계자는 ""크림만의 독보적인 검수 노하우와 물류 시스템이 결합한 빠른배송 서비스로, 가품 걱정 없는 '안심 거래'에 ‘속도’라는 새로운 가치를 더해 사용자 경험을 극대화했다""고 말했다.",2025.12.19. 오전 9:52,https://n.news.naver.com/mnews/article/015/0005226653
나이지리아 일부 지역 '철수권고'…여행경보 상향,"외교부는 나이지리아, 모잠비크의 일부 지역과 나미비아의 여행경보를 상향한다고 19일 밝혔다. 이번 조치는 하반기 여행경보단계 정기조정에 따른 것으로, 이날 오후 1시부터 적용된다.  나이지리아 케비, 카두나, 코기, 콰라, 나이저, 크로스리버주는 2단계(여행자제)에서 3단계(철수권고)로 여행경보가 상향된다. 무장단체나 테러리스트에 의한 납치와 공격이 증가하고 있고, 국가안보 최고 경계 수준인 적색경보가 발령됐다는 점이 고려됐다.  모잠비크 남풀라주 일부 지역(에라티, 멤바)에는 이슬람 테러 세력의 공격 확대 양상에 특별여행주의보가 발령됐다. 특별여행주의보는 단기적으로 긴급한 위험이 있는 경우에 발령된다. 여행경보 2단계 이상, 3단계 이하에 준하는 행동 요령이 권고된다.  나미비아는 치안·보건 환경이 악화하고 있어 1단계(여행유의) 경보가 발령됐다.  전반적인 치안 상황이 개선된 남아프리카공화국은 특별여행주의보가 해제되고 2단계로 하향됐으며, 보츠와나도 2단계에서 1단계로 내렸다. 볼리비아 코차밤바주와 튀르키예 9개주(시리아·이라크 국경 10㎞ 이내 지역 제외) 역시 3단계에서 2단계로 조정됐다.  세네갈, 엘살바도르, 탄자니아 전역과 러시아, 중국, 콩고민주공화국 일부 지역에 발령된 특별여행주의보는 90일간 연장된다. 네팔 일부 지역(바그마티, 룸비니, 간다키 주)에 대한 특별여행주의보도 지난 11일 연장됐다.",2025.12.19. 오전 9:50,https://n.news.naver.com/mnews/article/015/0005226652
제이스텍 수주공시 - 2차전지 제조용 설비 공급계약 178.8억원 (매출액대비 28.09 %),"12월 19일 제이스텍(090470)은 수주공시를 발표했다.  ◆제이스텍 수주공시 개요 - 2차전지 제조용 설비 공급계약 178.8억원 (매출액대비 28.09 %)  제이스텍(090470)은 2차전지 제조용 설비 공급계약에 관한 단일판매ㆍ공급계약체결 을 19일에 공시했다. 계약금액은 178.8억원 규모로 최근 제이스텍 매출액 636.3억원 대비 약 28.09 % 수준이다. 이번 계약의 기간은 2025년 12월 19일 부터 2027년 08월 01일까지로 약 1년 7개월이다. 한편 이번 계약수주는 2025년 12월 19일에 체결된 것으로 보고되었다.    한편, 오늘 분석한 제이스텍은 반도체 및 디스플레이 장비 제조업체로 알려져 있다.  한경로보뉴스  이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",2025.12.19. 오전 9:46,https://n.news.naver.com/mnews/article/015/0005226651
"'HB인베스트먼트' 52주 신고가 경신, 만반의 준비","◆ 최근 애널리스트 분석의견 - 만반의 준비 12월 11일 NH투자증권의 윤유동 애널리스트는 HB인베스트먼트에 대해 ""최근 동사 주요 투자처는 AI, 소부장, 피부 미용 부문. 유망종목은 밸류가 높아도 적극적으로 후속투자 이어갈 예정. 올해 4월 PE본부도 런칭하며 사업 범위 확대. 벤처산업 상승 사이클의 수혜 기대"" 라고 분석했다.  한경로보뉴스  이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",2025.12.19. 오전 9:46,https://n.news.naver.com/mnews/article/015/0005226650
"""AI 슈퍼사이클 2027년까지""…글로벌 IB 목표가 줄줄이 올려","주요 글로벌 투자은행(IB)들이 마이크론 목표주가를 올리며 ‘메모리 슈퍼사이클’이 장기간 지속될 것이란 전망을 내놓고 있다. 메모리 산업을 주도하고 있는 삼성전자, SK하이닉스 등 국내 반도체 업계도 수혜가 예상된다.  바이아드(Baird)는 18일 마이크론 목표가를 기존 235달러에서 443달러로 두배 가까이 올리고 ‘아웃퍼폼’ 등급을 유지했다. 모건스탠리는 마이크론 목표가를 350달러로 높여 잡았고, 로젠블랫은 목표가를 300달러에서 500달러로 상향 조정했다.  IB들이 목표가를 줄줄이 올린 것은 마이크론의 분기 실적이 시장 예상치를 훌쩍 뛰어넘었기 때문이다. 마이크론의 2026년 회계연도 1분(2025년 9~11월) 매출은 136억달러(19조원)로 전년 같은 기간 대비 57% 증가했다. 시장 평균 전망치(130억달러)를 웃돌았다. 주당순이익(EPS)도 4.78달러로, 시장 평균 예상치(3.93달러)를 뛰어넘었다.  실적 발표 직후 18일 미국 증시에서 마이크론 10.21% 오른 248.55달러에 거래를 마쳤다.  로젠블랫은 “인공지능(AI) 시대에 메모리와 스토리지(저장장치) 중요성이 날로 커지고 있다”며 마이크론에 대한 매수 추천을 지속하고 있다고 설명했다. 베어드는 “AI 기반의 비트 수요가 두 자릿수 성장을 기록하고 있다”며 “회사 역사상 가장 타이트한 수급 환경”이라고 했다.  모건스탠리는 “AI 열풍은 2026년을 지나 2027년까지도 이어질 것”이라고 예상했다.  마이크론은 메모리 3사 중 실적을 가장 먼저 발표해 반도체 업계의 ‘풍향계’로 불린다. 이 때문에 마이크론의 호실적은 삼성전자, SK하이닉스의 호실적으로 이어지는 경우가 많다.  최근 JP모간은 SK하이닉스 목표주가를 기존 70만원에서 80만원으로, 삼성전자 목표가는 14만원에서 16만원으로 상향 조정했다.  JP모건은 SK하이닉스의 고대역폭메모리(HBM) 분야 기술 경쟁력을 높게 평가했다. 삼성전자는 HBM4 대량 양산과 범용 반도체 가격 상승으로 인해 수혜를 받을 것이라고 내다봤다.",2025.12.19. 오전 9:46,https://n.news.naver.com/mnews/article/015/0005226649
"카카오페이, 건강검진 데이터 분석해 보험 추천한다","카카오페이는 건강검진 데이터를 분석해 개인 맞춤형 건강 리포트를 제공하는 ‘내 건강 분석’ 서비스를 출시했다고 19일 발표했다. 분석 결과를 바탕으로 현재 사용자가 가입한 보험의 보장 내용이 충분한지 검토하고, 부족한 보장이 있다면 보완할 수 있도록 돕는다.  ‘내 건강 분석’은 사용자의 건강검진 데이터를 바탕으로 건강 변화를 추적하고 잠재적 건강 위험도 등 현재 건강 상태를 분석해 주는 서비스다. 사용자가 카카오페이로 마이데이터를 연동하면 10년 동안의 검진 결과 중 최근 5개의 건강보험관리공단 건강검진 데이터를 종합적으로 활용해 건강 상태를 분석해 리포트를 제공하는 것이 특징이다.  이 서비스는 신체, 혈압, 신장, 빈혈, 혈당, 콜레스테롤, 간, 폐, 골다공증 등 총 9개 카테고리를 기준으로 검진 결과를 분석해준다. 수치가 정상 범위를 벗어난 주의 항목은 별도로 강조해 집중 관리가 필요한 부분을 즉시 확인할 수 있도록 돕는다.  서비스는 분석된 질병 위험도에 맞춰 현재 사용자가 가입한 보험의 보장이 충분한지 점검해주는 기능도 갖췄다. 특정 질환의 위험도가 높지만 관련 보장이 부족할 경우 사용자가 이를 보완할 수 있도록 보험 상담 서비스로 연결해 치료비 보장 공백을 최소화할 수 있도록 지원한다.  데이터 기반의 분석 지표도 제공한다. 실제 나이와 건강 상태에 따른 ‘건강나이’를 비교해 보여준다. 건강보험관리공단이 선정한 5대 질환(뇌졸중·당뇨병·신장질환·심근경색·심뇌혈관질환)의 발병률 예측치를 또래 집단 100명과 비교한 순위로 보여준다.  지속적인 건강관리를 독려하는 재미 요소도 더했다. ‘건강 대결’ 기능을 통해 가장 최근 2개의 검진 기록을 비교해 혈압, 콜레스테롤, 혈당, 간 수치, 건강나이 등 주요 지표를 기준으로 과거 기록과 현재 기록을 비교해 ‘개선’, ‘유지’, ‘주의’ 상태를 직관적으로 보여준다.  ‘내 건강 분석’ 서비스는 카카오페이 앱 또는 카카오톡 카카오페이홈의 전체탭 ‘편의’ 카테고리에서 만나볼 수 있다. 오른쪽 상단의 돋보기를 선택해 서비스명을 검색해서 이용할 수도 있다.  카카오페이 관계자는 “이번 서비스의 핵심은 사용자가 자신의 건강 데이터를 주도적으로 관리하고, 10년이라는 긴 흐름의 변화를 한눈에 파악해 스스로 건강을 챙길 수 있도록 돕는 것”이라며 “앞으로도 카카오페이만의 AI 기술과 데이터 분석 역량을 결합해 사용자에게 실질적인 도움을 주는 건강 관리 서비스를 강화해 나가겠다”고 말했다.",2025.12.19. 오전 9:45,https://n.news.naver.com/mnews/article/015/0005226648
"“남은 물량 얼마있나” 한투, IMA 인가 후 기업금융 상품 '싹쓸이'","이 기사는 12월 18일 16:20 마켓인사이트에 게재된 기사입니다.     한국투자증권이 국내 첫 종합투자계좌(IMA) 운용을 앞두고 공격적으로 기업금융 자산을 쓸어담고 있다. 연 4%대 수익률을 낼건 IMA 상품을 출시한 만큼 고수익 자산 상품을 최대한 확보하려는 모양새다. 주요 투자대상은 회사채, 기업어음(CP)을 비롯한 기업금융 자산과 인프라 자산이다.  18일 투자은행(IB) 업계에 따르면 한국투자증권은 최근 A기업의 대출채권을 유동화한 자산 800억원을 인수했다. IB업계 관계자는 ""시장에 나오는 인프라 성격의 대출이나 우량 기업의 대출 자산이 나오면 800억원 규모의 물량도 한 번 가져갈 정도로 공격적“이라고 말했다.  이는 한국투자증권이 보유한 발행어음과 IMA(종합투자계좌) 인가에 따른 풍부한 유동성이 배경인 것으로 풀이된다. 한국투자증권은 이날 기준수익률을 연 4%로 하는 2년 만기 폐쇄형(중도해지 불가) IMA상품을 출시했다. 만기 시 부도 등을 제외하고 원급을 지급해야 할 의무가 있다. 증권사는 발행어음과 IMA 상품을 운용하기 위해 안정적인 수익을 내는 자산에 거액을 투자할 필요가 있다.  한국투자증권은 수익을 높이기 위해 위험을 감수하고 있다. 만기 1년이 넘는 CP를 인수하면서 예탁결제원에 1년 동안 채권을 팔지 않겠는 보호예수를 신청하는 방식이다. IB업계 관계자는 ""한국투자증권은 자금 여력이 충분해 직접 락업(Lock-up)을 걸고 장기물을 그대로 가져가고 있다”고 설명했다.  증권사가 막대한 자본력을 바탕으로 고수익 자산을 독점 투자할 수 있게 된 셈이다. 이런 전략은 증권사 입장에서 단기간에 자금을 회수할 수 없는 유동성 리스크와 금리 변동에 따른 마켓 리스크에 노출된다는 부담이 있다. 하지만 한국투자증권은 IMA 상품이 2년 만기 폐쇄형 구조인 만큼 위험을 감수할 수 있을 것으로 판단한 것으로 보인다.  증권업계에서는 발행어음과 IMA 인가로 증권사 간 자본 싸움이 치열해질 것으로 내다보고 있다. 하나증권은 GS건설의 연 이자율 4.85% 신종자본증권(영구채)에 2000억원을 투자하기도 했다. 키움증권도 내년 2조~3조원 규모의 발행어음을 발행하기 전 이미 시장에서 A급 회사채 물량을 대량 인수한 것으로 알려졌다.  대형 증권사가 자본력을 내세워 시장 지배력을 확대하면서 중소형 증권사와의 격차 더 벌어질 것이라는 전망도 나온다. 대신증권은 발행어음 사업 인가를 목표로 지난달 상환전환우선주(RCPS)를 발행해 3350억원을 조달하는 등 자본 확충에 나섰다.",2025.12.19. 오전 9:45,https://n.news.naver.com/mnews/article/015/0005226647
"디앤디파마텍, 美서 퇴행성 뇌질환 치료제 임상2상 펀딩 확보","신약 개발 기업 디앤디파마텍이 미국에서 퇴행성 뇌질환 치료제 후보물질의 임상 2상 자금을 지원받는다. 이번 임상은 다발성경화증 환자를 대상으로 진행된다.  디앤디파마텍은 자사 퇴행성 뇌질환 치료제 ‘NLY01’로 진행하는 다발성경화증 임상 2상이 국제 진행성 다발성경화증 연합(IPMSA)의 연구비 지원 과제에 최종 선정됐다고 19일 밝혔다. 이번 임상 2상은 엘렌 모우리 존스홉킨스 의대 교수 연구팀이 주도하는 연구자주도 임상이다. 연구팀은 지난해 9월 미국 식품의약국(FDA)으로부터 임상시험계획(IND)을 승인받은 데 이어 이번 연구비 지원으로 본격적인 임상에 착수한다.  연구팀은 NLY01이 다발성경화증 치료 효과를 극대화할 수 있을 것이라 기대하고 있다. 지난 수년간 디앤디파마텍과의 공동 연구를 통해 NLY01이 다발성 경화증 동물 모델에서도 신경 염증을 억제함으로써 수초 손상을 감소시키고 신경세포를 보호해 질환의 진행과 재발을 현저히 완화하는 효과를 확인했기 때문이다. 특히 연구팀은 NLY01이 중추신경계로 침투해 신경 손상을 유발하는 활성화된 면역세포의 뇌혈관장벽(BBB) 통과를 억제하는 새로운 기전도 규명했는데, 이를 통해 말초 및 중추 신경계의 염증 반응과 신경 손실을 동시에 억제할 수 있다고 보고 있다. 지난해 미 국방부는 이 연구 성과를 ‘올해의 연구 하이라이트’로 선정하기도 했다.  앞서 나온 NLY01의 파킨슨병 임상 2상 결과는 이번 임상에 대한 기대를 더욱 키우고 있다. 디앤디파마텍은 2023년 2월 NLY01 파킨슨병 임상2상에서 전체환자에서는 통계적 유의성 확보를 하지 못했으나, 60세 이하 젊은 환자군(95명)에서는 위약 대비 통계적으로 유의한 뚜렷한 치료 효과를 확인했다. 디앤디파마텍은 이번 임상의 적응증인 진행형 다발성 경화증의 경우 주요 발병 연령대가 40대 전후인 만큼 젊은 나이에 발병한 효과적인 치료 효과가 재현될 것이라 기대하고 있다.  특히 이번 임상은 파킨슨병 임상에서 한계를 보완하는 방향으로 설계됐다. 당시 임상에선 낮은 투여 용량(5㎎)과 짧은 투여 기간(36주)이 한계로 지적됐는데, 용량 10㎎으로 증량하고 투여 기간도 96주로 대폭 늘렸다. 젊은 환자군에서 충분한 약물 노출과 장기적인 치료 효과를 평가해 임상 성공 가능성을 높이기 위해서다. 이번 임상시험은 이르면 내년 1분기 시작돼 총 120명의 진행형 다발성 경화증 환자를 대상으로 96주간 다기관·무작위·이중맹검·평행군 방식으로 진행된다. 1차 평가지표는 자기공명영상(MRI) 촬영을 통한 뇌 실질 부피 변화다. 이를 통해 신경 퇴행 및 손상 진행을 객관적으로 평가해 NLY01이 다발성 경화증 환자의 질병 진행을 얼마나 효과적으로 억제하는지 확인한다는 계획이다.  IPMSA가 임상 비용을 지원했다는 점은 글로벌 학계에서 이미 인정받은 것이란 분석도 나온다. IPMSA는 미국 등 19개국의 다발성경화증 관련 단체, 9개의 글로벌 빅파마, 수백명의 오피니언 리더가 참여하는 다발성경화증 분야 세계 최대 규모의 비영리 단체다. IPMSA는 그동안 글로벌 공동연구를 통해 진행형 다발성경화증 치료제 개발을 지원해왔다.  이슬기 디앤디파마텍 대표는 “세계 최대 규모의 다발성 경화증 연합인 IPMSA로부터의 임상 연구비 지원 과제로 선정된 것은 NLY01의 혁신적인 작용 기전과 치료 가능성이 글로벌 전문가들로부터 객관적으로 인정받았음을 의미한다”며 “파킨슨병 임상에서 확인된 젊은 환자군에서의 치료 효과와 이번 임상의 고용량 및 장기 투여 설계를 고려할 때 상대적으로 젊은 나이에 발병하는 다발성 경화증 환자들에게 새로운 치료 옵션이 될 수 있는 의미 있는 임상 결과를 기대하고 있다”고 밝혔다.",2025.12.19. 오전 9:42,https://n.news.naver.com/mnews/article/015/0005226646
[단독] 구다이글로벌 IPO 본격 착수…증권사에 RFP 발송,"이 기사는 12월 18일 18:55 마켓인사이트에 게재된 기사입니다.    구다이글로벌이 상장을 위한 입찰제안요청서(RFP)를 발송하며 기업공개(IPO) 작업에 본격 착수했다.  18일 투자은행(IB)업계에 따르면 구다이글로벌은 이날 국내 주요 증권사들에 RFP를 발송했다. 구다이글로벌은 국내 상장을 추진하고 있다.  구다이글로벌은 조선미녀, 티르티르, 스킨1004, 스킨푸드 등 다수의 뷰티 브랜드를 운영하는 기업이다. 지난 8월 8000억원 규모의 전환사채(CB) 투자를 받으며 3년 내 기업공개(IPO)를 완료하겠다고 약속한 것으로 알려졌다.  IB업계에선 최근 K뷰티 종목들이 시장에서 높게 평가받고 있다는 점을 고려하면 구다이글로벌이 기업가치 10조원도 가능하다는 전망이 나오고 있다.",2025.12.19. 오전 9:42,https://n.news.naver.com/mnews/article/015/0005226645
"'스톤브릿지벤처스' 52주 신고가 경신, 외국인 3일 연속 순매수(12.3만주)","◆ 주체별 매매동향 - 외국인 3일 연속 순매수(12.3만주) 지난 한달을 기준으로 보면 외국인이 20.7만주를 순매수했고, 기관도 1.7만주를 순매수했다. 반면 개인들은 22.5만주를 순매도한 것으로 나타났다. 같은 기간 이 종목의 거래비중은 외국인과 개인이 각각 22.5%, 76.3%로 비중이 높다. 한편 외국인은 이 종목에 대해서 최근 3일 연속 12.3만주 순매수를 하고 있다.  [그래프]스톤브릿지벤처스 외국인/기관 매매동향   한경로보뉴스  이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",2025.12.19. 오전 9:41,https://n.news.naver.com/mnews/article/015/0005226644
"""로봇주로 대접해줘""…현대트랜시스 뚫은 계양전기 '2연상'","계양전기가 20일 장 초반 상한가로 치솟았다. 전일에 이어 이틀 연속 상한가를 기록할 가능성이 보인다. 현대트랜시스에 로보틱스 모듈 상품을 공급하기로 하는 계약을 맺었다고 공시한 뒤 로봇 테마에 올라탄 모습이다.  19일 오전 9시30분 현재 계약전기는 전일 대비 610원(29.9%) 오른 2650원에 거래되고 있다.  계양전기는 2030년 12월31일까지 현대트랜시스에 로보틱스 모듈 상품을 공급하기로 하는 계약을 맺었다고 지난 17일 장마감 이후 공시했다. 이 내용이 반영되며 전일에도 29.94% 상승한 바 있다.  현대차그룹 계열사로 로봇 관련 부품을 공급하기로 하면서 로봇 테마에 포함되면서 주가가 급등하는 것으로 보인다. 전공공구 업체로 유명한 계양전기의 전일 종가 기준 주가순자산비율(PBR)은 1.04배로, 성장 테마와 비교해 밸류에이션이 낮은 수준이다. 대표적인 로봇주인 레이보우로보틱스의 PBR은 63.5배, 두산로보틱스는 12.51배에 달한다.",2025.12.19. 오전 9:41,https://n.news.naver.com/mnews/article/015/0005226643
